timestamp,chunk_id,category,collection,status,reason
2026-09-06T16:53:44+00:00,fld_003_c02,05_Fields,jirva_600,success,upserted
2026-09-06T16:53:44+00:00,fld_003_c03,05_Fields,jirva_600,success,upserted
2026-09-06T16:53:44+00:00,fld_003_c04,05_Fields,jirva_600,success,upserted
2026-09-06T16:53:44+00:00,fld_004_c01,05_Fields,jirva_600,success,upserted
2026-09-06T16:53:44+00:00,fld_004_c02,05_Fields,jirva_600,success,upserted
2026-09-06T16:53:44+00:00,fld_005_c01,05_Fields,jirva_600,success,upserted
2026-09-06T16:53:44+00:00,fld_005_c02,05_Fields,jirva_600,success,upserted
2026-09-06T16:53:44+00:00,fld_006_c01,05_Fields,jirva_600,success,upserted
2026-09-06T16:53:44+00:00,srch_001_c01,06_Search,jirva_600,success,upserted
2026-09-06T16:53:44+00:00,srch_002_c01,06_Search,jirva_600,success,upserted
2026-09-06T16:53:44+00:00,srch_002_c02,06_Search,jirva_600,success,upserted
2026-09-06T16:53:44+00:00,srch_002_c03,06_Search,jirva_600,success,upserted
2026-09-06T16:53:44+00:00,srch_002_c04,06_Search,jirva_600,success,upserted
2026-09-06T16:53:44+00:00,srch_002_c05,06_Search,jirva_600,success,upserted
2026-09-06T16:53:44+00:00,srch_002_c06,06_Search,jirva_600,success,upserted
2026-09-06T16:53:44+00:00,srch_002_c07,06_Search,jirva_600,success,upserted
2026-09-06T16:53:51+00:00,srch_002_c08,06_Search,jirva_600,success,upserted
2026-09-06T16:53:51+00:00,srch_002_c09,06_Search,jirva_600,success,upserted
2026-09-06T16:53:51+00:00,srch_002_c10,06_Search,jirva_600,success,upserted
2026-09-06T16:53:51+00:00,srch_002_c11,06_Search,jirva_600,success,upserted
2026-09-06T16:53:51+00:00,srch_002_c12,06_Search,jirva_600,success,upserted
2026-09-06T16:53:51+00:00,srch_002_c13,06_Search,jirva_600,success,upserted
2026-09-06T16:53:51+00:00,srch_002_c14,06_Search,jirva_600,success,upserted
2026-09-06T16:53:51+00:00,srch_002_c15,06_Search,jirva_600,success,upserted
2026-09-06T16:53:51+00:00,srch_002_c16,06_Search,jirva_600,success,upserted
2026-09-06T16:53:51+00:00,srch_002_c17,06_Search,jirva_600,success,upserted
2026-09-06T16:53:51+00:00,srch_003_c01,06_Search,jirva_600,success,upserted
2026-09-06T16:53:51+00:00,srch_003_c02,06_Search,jirva_600,success,upserted
2026-09-06T16:53:51+00:00,srch_003_c03,06_Search,jirva_600,success,upserted
2026-09-06T16:53:51+00:00,srch_003_c04,06_Search,jirva_600,success,upserted
